POD,FAR,FBIAS,POFD,TS,HSS,ACCURACY,OBS_RATE,FC_RATE,HITS,FALSE_ALARMS,MISSES,CORRECT_NEGATIVES,station,period,month,year,fog_type,n_obs
0.4583333333333333,0.8450704225352113,2.9583333333333335,0.17857142857142858,0.13095238095238096,0.1465315666406859,0.7972222222222223,0.06666666666666667,0.19722222222222222,11,60,13,276,AL-HOCEIMA,mensuel,11,2024,hc,360
0.0,1.0,10.666666666666666,0.08672086720867209,0.0,-0.014967259120673527,0.9059139784946236,0.008064516129032258,0.08602150537634409,0,32,3,337,AL-HOCEIMA,mensuel,12,2024,hc,372
0.47058823529411764,0.8181818181818182,2.588235294117647,0.10140845070422536,0.1509433962264151,0.2102283449707492,0.8790322580645161,0.0456989247311828,0.11827956989247312,8,36,9,319,AL-HOCEIMA,mensuel,1,2024,hc,372
0.6153846153846154,0.7647058823529411,2.6153846153846154,0.07761194029850746,0.20512820512820512,0.30274043433298864,0.9109195402298851,0.03735632183908046,0.09770114942528736,8,26,5,309,AL-HOCEIMA,mensuel,2,2024,hc,348
0.0,1.0,0.26666666666666666,0.011204481792717087,0.0,-0.017271157167530225,0.9489247311827957,0.04032258064516129,0.010752688172043012,0,4,15,353,AL-HOCEIMA,mensuel,3,2024,hc,372
0.35714285714285715,0.6875,1.1428571428571428,0.031791907514450865,0.2,0.3044822256568779,0.9444444444444444,0.03888888888888889,0.044444444444444446,5,11,9,335,AL-HOCEIMA,mensuel,4,2024,hc,360
0.4,0.9,4.0,0.04904632152588556,0.08695652173913043,0.14153846153846153,0.9435483870967742,0.013440860215053764,0.053763440860215055,2,18,3,349,AL-HOCEIMA,mensuel,5,2024,hc,372
0.4,0.8421052631578947,2.533333333333333,0.0927536231884058,0.1276595744680851,0.17725752508361203,0.8861111111111111,0.041666666666666664,0.10555555555555556,6,32,9,313,AL-HOCEIMA,mensuel,6,2024,hc,360
0.2634730538922156,0.8686567164179104,2.0059880239520957,0.06887573964497042,0.09606986899563319,0.13120874731352855,0.9057377049180327,0.03802367941712204,0.07627504553734062,44,291,123,3934,AL-HOCEIMA,annuel,all,2024,hc,4392
0.14285714285714285,0.6666666666666666,0.42857142857142855,0.017094017094017096,0.1111111111111111,0.17195325542570952,0.9354838709677419,0.056451612903225805,0.024193548387096774,3,6,18,345,FES-SAIS,mensuel,1,2024,cf,372
0.22388059701492538,0.4827586206896552,0.43283582089552236,0.0498220640569395,0.18518518518518517,0.2220039292730845,0.8103448275862069,0.1925287356321839,0.08333333333333333,15,14,52,267,FES-SAIS,mensuel,2,2024,cf,348
